layer,receiver_group,rank,count,mean_share,median_share,p75_share,p90_share,full_bytes,policy_bytes,policy_byte_saving
6,1,3,8228,0.15219317376613617,0.1519952416419983,0.1835189312696457,0.20751117169857025,33701888.0,33701888.0,0.0
6,1,4,8015,0.14412100613117218,0.11950711160898209,0.15275397896766663,0.18324202299118042,32829440.0,32829440.0,0.0
6,1,5,7083,0.09493060410022736,0.09065722674131393,0.11213149130344391,0.13992291688919067,29011968.0,29011968.0,0.0
6,1,6,6955,0.07785849273204803,0.07420884817838669,0.09194009006023407,0.11349219083786011,28487680.0,28487680.0,0.0
6,1,7,6722,0.066056989133358,0.06308703869581223,0.07739115506410599,0.09481499344110489,27533312.0,27533312.0,0.0
6,1,8,6732,0.05765024200081825,0.05497841164469719,0.06808985769748688,0.08235001564025879,27574272.0,27574272.0,0.0
6,2,1,2496,0.23167265951633453,0.2238607555627823,0.26846468448638916,0.31269073486328125,10223616.0,10223616.0,0.0
6,2,2,3429,0.18108829855918884,0.17577897012233734,0.2079681158065796,0.24149970710277557,14045184.0,14045184.0,0.0
6,2,3,4524,0.14593981206417084,0.14195531606674194,0.1682375818490982,0.19561165571212769,18530304.0,18530304.0,0.0
6,2,4,5106,0.11547301709651947,0.11255370080471039,0.1339653879404068,0.15566423535346985,20914176.0,20914176.0,0.0
6,2,5,6024,0.0919860377907753,0.09056337922811508,0.1087486520409584,0.12653915584087372,24674304.0,24674304.0,0.0
6,2,6,6687,0.07828450947999954,0.07704219222068787,0.09180071949958801,0.10718213766813278,27389952.0,27389952.0,0.0
6,2,7,6542,0.0670589879155159,0.0653337612748146,0.0789363756775856,0.09218917042016983,26796032.0,26796032.0,0.0
6,2,8,6392,0.059251949191093445,0.05758510157465935,0.07016200572252274,0.08294836431741714,26181632.0,26181632.0,0.0
6,3,1,6263,0.22362473607063293,0.22189080715179443,0.258432537317276,0.30500364303588867,25653248.0,25653248.0,0.0
6,3,2,6090,0.1831170916557312,0.17903585731983185,0.208702951669693,0.23814596235752106,24944640.0,24944640.0,0.0
6,3,3,5388,0.14322711527347565,0.14184412360191345,0.16649718582630157,0.19034697115421295,22069248.0,22069248.0,0.0
6,3,4,5290,0.11544913798570633,0.11441636085510254,0.13512735068798065,0.15535937249660492,21667840.0,21667840.0,0.0
6,3,5,5276,0.09412308037281036,0.09259163588285446,0.11145873367786407,0.1308307647705078,21610496.0,21610496.0,0.0
6,3,6,5033,0.07643195241689682,0.0746631994843483,0.09103874117136002,0.10721616446971893,20615168.0,20615168.0,0.0
6,3,7,5495,0.06274192780256271,0.060627397149801254,0.07514162361621857,0.08978495746850967,22507520.0,22507520.0,0.0
