strategy,sample_id,token_count,nll_sum,mean_nll,sample_ppl,kl_sum,mean_token_kl
uniform_mxfp4,178,127,259.4739990234375,2.043102354515256,7.714505242886395,13.842013359069824,0.10899223117377814
uniform_mxfp4,179,127,342.7593994140625,2.698892908772146,14.863267619722201,10.13614559173584,0.07981217001366803
uniform_mxfp4,180,127,318.7696533203125,2.509997270238681,12.304896471034146,11.852849960327148,0.09332952724667046
uniform_mxfp4,181,127,343.2306213378906,2.702603317621186,14.918518858378903,10.04793930053711,0.07911763228769378
uniform_mxfp4,182,127,306.1932373046875,2.410970372477854,11.14477047822148,16.177095413208008,0.12737870404100793
uniform_mxfp4,183,127,399.3020935058594,3.1441109724870815,23.19904171629542,13.733476638793945,0.10813761132908618
block_gate16_f443_mxfp4,160,127,281.9391784667969,2.219993531234621,9.207271306011751,0.826471209526062,0.00650764731910285
block_gate16_f443_mxfp4,161,127,350.2408752441406,2.7578021672766977,15.76515566878761,0.9451026916503906,0.007441753477562131
block_gate16_f443_mxfp4,162,127,359.6460266113281,2.8318584772545523,16.9769828604718,1.0755481719970703,0.00846888324407142
block_gate16_f443_mxfp4,163,127,313.84185791015625,2.4711957315760333,11.836591779736091,1.238630771636963,0.00975299820186585
block_gate16_f443_mxfp4,164,127,278.2591552734375,2.191016970656988,8.944304586346723,1.114701509475708,0.008777177239966205
block_gate16_f443_mxfp4,165,127,366.3943176269531,2.884994626983883,17.90347139962126,1.034679651260376,0.008147083868191936
block_gate16_f443_mxfp4,166,127,369.02008056640625,2.9056699257197343,18.277484108349412,1.2143067121505737,0.009561470174413967
block_gate16_f443_mxfp4,167,127,285.4627990722656,2.2477385753721704,9.466304278935215,1.1290397644042969,0.008890076885073204
block_gate16_f443_mxfp4,168,127,282.03546142578125,2.220751664769931,9.214254293841698,1.0902878046035767,0.008584943343335249
block_gate16_f443_mxfp4,169,127,302.0433654785156,2.378294216366265,10.786487748028728,1.0058671236038208,0.007920213571683628
block_gate16_f443_mxfp4,170,127,361.4891052246094,2.846370907280389,17.22515658251868,0.9741823077201843,0.007670726832442396
block_gate16_f443_mxfp4,171,127,439.5960693359375,3.461386372723917,31.861117293781238,1.189467430114746,0.009365885276494063
